transaction_id,source_account_id,destination_account_id,transaction_timestamp,transaction_type,amount,channel,country,is_suspicious
TXN_0004666,ACC_000097,ACC_000913,2026-03-10 06:16:32.755011,TRANSFER,6705.64,MOBILE,UK,0
TXN_0004667,ACC_000780,ACC_000996,2026-05-04 01:01:34.755011,WITHDRAWAL,3751.83,ATM,Hong Kong,0
TXN_0004668,ACC_000287,ACC_000251,2026-03-13 10:42:41.755011,WITHDRAWAL,439986.66,ONLINE,Hong Kong,1
TXN_0004669,ACC_000422,ACC_000360,2026-05-31 17:59:51.755011,TRANSFER,2900.38,ONLINE,Hong Kong,0
TXN_0004670,ACC_000674,ACC_000067,2026-05-29 03:26:54.755011,WITHDRAWAL,8456.4,BRANCH,UK,0
TXN_0004671,ACC_000590,ACC_000292,2026-08-10 07:58:34.755011,TRANSFER,17725.64,MOBILE,Singapore,0
TXN_0004672,ACC_000553,ACC_000635,2026-07-06 01:08:55.755011,TRANSFER,1144.13,ATM,Singapore,0
TXN_0004673,ACC_000851,ACC_000652,2026-05-06 20:40:19.755011,PAYMENT,14419.15,MOBILE,UK,0
TXN_0004674,ACC_000058,ACC_000521,2026-07-18 08:31:16.755011,PAYMENT,33127.81,BRANCH,India,1
TXN_0004675,ACC_000799,ACC_000073,2026-08-14 01:00:01.755011,TRANSFER,21749.35,ATM,UK,0
TXN_0004676,ACC_000274,ACC_000186,2026-07-05 04:12:14.755011,PAYMENT,2552.48,ONLINE,Hong Kong,0
TXN_0004677,ACC_000729,ACC_000391,2026-04-23 10:15:01.755011,DEPOSIT,227091.63,BRANCH,UAE,1
TXN_0004678,ACC_000584,ACC_000356,2026-04-09 01:28:27.755011,PAYMENT,30546.33,ATM,UAE,0
TXN_0004679,ACC_000257,ACC_000096,2026-06-25 21:20:18.755011,TRANSFER,22781.95,ATM,UAE,0
TXN_0004680,ACC_000637,ACC_000813,2026-08-16 18:05:03.755011,PAYMENT,10955.31,MOBILE,USA,0
TXN_0004681,ACC_000880,ACC_000153,2026-07-07 23:25:15.755011,WITHDRAWAL,6139.13,ONLINE,Singapore,0
TXN_0004682,ACC_000525,ACC_000763,2026-04-10 23:06:58.755011,PAYMENT,4057.4,MOBILE,Singapore,0
TXN_0004683,ACC_000308,ACC_000691,2026-08-10 23:06:26.755011,PAYMENT,47346.19,ATM,UK,0
TXN_0004684,ACC_000105,ACC_000962,2026-05-18 11:44:14.755011,DEPOSIT,3500.31,BRANCH,UAE,0
TXN_0004685,ACC_000520,ACC_000446,2026-03-14 16:50:28.755011,WITHDRAWAL,2334.42,MOBILE,USA,0
TXN_0004686,ACC_000576,ACC_000181,2026-07-26 17:17:38.755011,DEPOSIT,18005.68,ATM,UAE,0
TXN_0004687,ACC_000461,ACC_000276,2026-03-11 12:08:13.755011,PAYMENT,3117.03,MOBILE,India,0
TXN_0004688,ACC_000168,ACC_000998,2026-05-13 22:04:31.755011,WITHDRAWAL,2591.32,MOBILE,Singapore,0
TXN_0004689,ACC_000009,ACC_000255,2026-08-22 13:12:53.755011,DEPOSIT,1433.21,BRANCH,UK,0
TXN_0004690,ACC_000616,ACC_000099,2026-05-09 03:03:26.755011,DEPOSIT,4539.21,BRANCH,UK,0
TXN_0004691,ACC_000128,ACC_000822,2026-06-04 09:05:33.755011,PAYMENT,7337.42,ONLINE,India,0
TXN_0004692,ACC_000603,ACC_000349,2026-08-09 10:49:57.755011,WITHDRAWAL,10847.72,ATM,UAE,0
TXN_0004693,ACC_000218,ACC_000957,2026-06-03 21:04:49.755011,WITHDRAWAL,25376.21,MOBILE,Hong Kong,0
TXN_0004694,ACC_000412,ACC_000683,2026-07-10 17:16:19.755011,DEPOSIT,15249.13,BRANCH,Singapore,0
TXN_0004695,ACC_000626,ACC_000594,2026-06-20 02:31:11.755011,WITHDRAWAL,6444.31,BRANCH,India,0
TXN_0004696,ACC_000469,ACC_000718,2026-03-28 03:22:46.755011,TRANSFER,6387.93,BRANCH,UAE,0
TXN_0004697,ACC_000268,ACC_000637,2026-08-18 19:02:23.755011,DEPOSIT,14945.85,ONLINE,India,0
TXN_0004698,ACC_000221,ACC_000818,2026-08-01 18:58:19.755011,WITHDRAWAL,37312.52,BRANCH,India,0
TXN_0004699,ACC_000850,ACC_000368,2026-06-08 18:04:44.755011,DEPOSIT,9429.3,BRANCH,Hong Kong,0
TXN_0004700,ACC_000347,ACC_000079,2026-07-12 04:31:05.755011,DEPOSIT,4614.89,ONLINE,Hong Kong,0
TXN_0004701,ACC_000679,ACC_000300,2026-06-10 21:09:28.755011,WITHDRAWAL,2461.59,ATM,USA,0
TXN_0004702,ACC_000993,ACC_000989,2026-04-16 18:03:09.755011,WITHDRAWAL,1430.46,BRANCH,UAE,0
TXN_0004703,ACC_000905,ACC_001000,2026-03-11 01:59:29.755011,WITHDRAWAL,18025.16,MOBILE,India,0
TXN_0004704,ACC_000419,ACC_000419,2026-08-06 05:19:54.755011,PAYMENT,16213.09,BRANCH,UK,0
TXN_0004705,ACC_000845,ACC_000730,2026-04-02 19:34:02.755011,WITHDRAWAL,16201.13,ATM,UAE,0
TXN_0004706,ACC_000852,ACC_000720,2026-06-07 01:02:31.755011,PAYMENT,6943.83,MOBILE,Singapore,0
TXN_0004707,ACC_000865,ACC_000134,2026-03-13 22:14:47.755011,WITHDRAWAL,43840.87,ONLINE,Hong Kong,0
TXN_0004708,ACC_000332,ACC_000893,2026-06-20 02:37:43.755011,DEPOSIT,4532.63,BRANCH,Hong Kong,0
TXN_0004709,ACC_000896,ACC_000851,2026-05-19 13:12:23.755011,WITHDRAWAL,25497.18,ONLINE,Hong Kong,0
TXN_0004710,ACC_000256,ACC_000530,2026-08-01 05:43:49.755011,WITHDRAWAL,7734.98,ATM,Hong Kong,0
TXN_0004711,ACC_000890,ACC_000054,2026-06-24 01:33:42.755011,DEPOSIT,3904.87,ATM,UK,0
TXN_0004712,ACC_000020,ACC_000738,2026-04-19 07:47:25.755011,TRANSFER,16498.69,ONLINE,India,0
TXN_0004713,ACC_000450,ACC_000563,2026-04-03 21:36:28.755011,DEPOSIT,13247.49,MOBILE,India,0
TXN_0004714,ACC_000002,ACC_000778,2026-07-03 23:42:55.755011,WITHDRAWAL,183158.41,MOBILE,USA,1
TXN_0004715,ACC_000726,ACC_000502,2026-08-29 22:38:59.755011,DEPOSIT,8933.24,MOBILE,UAE,0
TXN_0004716,ACC_000050,ACC_000913,2026-06-07 16:02:41.755011,PAYMENT,7742.87,BRANCH,UK,0
TXN_0004717,ACC_000969,ACC_000199,2026-03-17 11:35:28.755011,DEPOSIT,142350.33,ATM,UK,0
TXN_0004718,ACC_000217,ACC_000644,2026-05-01 01:51:13.755011,WITHDRAWAL,33560.6,BRANCH,UAE,0
TXN_0004719,ACC_000766,ACC_000757,2026-05-19 18:27:45.755011,PAYMENT,19290.97,ATM,India,0
TXN_0004720,ACC_000987,ACC_000155,2026-07-16 09:23:45.755011,PAYMENT,9266.48,ATM,UK,0
TXN_0004721,ACC_000091,ACC_000489,2026-05-28 08:15:30.755011,TRANSFER,27135.24,BRANCH,USA,0
TXN_0004722,ACC_000458,ACC_000309,2026-08-26 11:43:35.755011,WITHDRAWAL,15087.08,MOBILE,Singapore,0
TXN_0004723,ACC_000178,ACC_000692,2026-05-29 13:45:08.755011,DEPOSIT,8361.94,ATM,Singapore,0
TXN_0004724,ACC_000456,ACC_000552,2026-05-22 15:52:14.755011,WITHDRAWAL,5629.2,ONLINE,UAE,0
TXN_0004725,ACC_000568,ACC_000937,2026-08-31 01:37:18.755011,DEPOSIT,7353.26,BRANCH,UK,0
TXN_0004726,ACC_000880,ACC_000384,2026-08-04 15:19:09.755011,WITHDRAWAL,180.46,MOBILE,Hong Kong,0
TXN_0004727,ACC_000860,ACC_000515,2026-05-01 20:29:55.755011,WITHDRAWAL,10432.92,ATM,UAE,0
TXN_0004728,ACC_000457,ACC_000768,2026-04-13 09:45:35.755011,DEPOSIT,4508.99,MOBILE,India,0
TXN_0004729,ACC_000399,ACC_000477,2026-08-06 16:50:06.755011,DEPOSIT,471187.7,BRANCH,UK,1
TXN_0004730,ACC_000154,ACC_000024,2026-08-23 19:27:46.755011,DEPOSIT,8293.38,BRANCH,Singapore,0
TXN_0004731,ACC_000612,ACC_000456,2026-05-06 07:03:38.755011,WITHDRAWAL,1945.44,ATM,UK,0
TXN_0004732,ACC_000773,ACC_000483,2026-05-08 00:50:20.755011,PAYMENT,7632.29,ATM,India,0
TXN_0004733,ACC_000808,ACC_000034,2026-03-18 18:16:18.755011,TRANSFER,2309.2,MOBILE,Hong Kong,0
TXN_0004734,ACC_000382,ACC_000408,2026-05-25 21:21:44.755011,WITHDRAWAL,14301.06,ATM,USA,0
TXN_0004735,ACC_000270,ACC_000352,2026-07-25 17:29:38.755011,PAYMENT,11488.9,MOBILE,Hong Kong,0
TXN_0004736,ACC_000252,ACC_000351,2026-05-17 10:14:42.755011,PAYMENT,25575.95,ATM,Hong Kong,0
TXN_0004737,ACC_000441,ACC_000033,2026-05-26 09:22:13.755011,TRANSFER,3136.75,ONLINE,UK,0
TXN_0004738,ACC_000585,ACC_000755,2026-08-20 13:51:29.755011,TRANSFER,8440.61,ONLINE,India,0
TXN_0004739,ACC_000316,ACC_000599,2026-08-12 16:57:14.755011,WITHDRAWAL,1574.94,BRANCH,India,0
TXN_0004740,ACC_000784,ACC_000613,2026-07-19 08:05:29.755011,DEPOSIT,18803.41,MOBILE,India,0
TXN_0004741,ACC_000700,ACC_000909,2026-03-27 05:31:31.755011,WITHDRAWAL,15102.95,ATM,Hong Kong,0
TXN_0004742,ACC_000412,ACC_000437,2026-08-07 09:21:59.755011,TRANSFER,278200.11,MOBILE,Hong Kong,1
TXN_0004743,ACC_000436,ACC_000946,2026-06-02 14:04:47.755011,TRANSFER,8118.84,BRANCH,UAE,0
TXN_0004744,ACC_000288,ACC_000738,2026-03-07 11:22:17.755011,DEPOSIT,13329.4,BRANCH,Singapore,0
TXN_0004745,ACC_000801,ACC_000854,2026-08-21 03:59:21.755011,DEPOSIT,55559.34,ATM,Hong Kong,0
TXN_0004746,ACC_000382,ACC_000730,2026-07-29 05:29:07.755011,PAYMENT,5755.36,MOBILE,Singapore,0
TXN_0004747,ACC_000601,ACC_000384,2026-07-02 01:09:13.755011,TRANSFER,9569.86,ONLINE,UK,0
TXN_0004748,ACC_000239,ACC_000709,2026-07-21 15:46:36.755011,PAYMENT,2200.96,ONLINE,Hong Kong,0
TXN_0004749,ACC_000191,ACC_000509,2026-07-22 05:42:07.755011,DEPOSIT,2858.6,MOBILE,India,0
TXN_0004750,ACC_000493,ACC_000697,2026-08-17 05:16:30.755011,PAYMENT,9112.26,BRANCH,USA,0
TXN_0004751,ACC_000260,ACC_000057,2026-03-20 11:43:57.755011,WITHDRAWAL,30476.78,ONLINE,USA,0
TXN_0004752,ACC_000398,ACC_000386,2026-06-18 18:05:05.755011,TRANSFER,5957.84,MOBILE,Singapore,0
TXN_0004753,ACC_000250,ACC_000219,2026-08-22 22:28:13.755011,TRANSFER,6105.22,MOBILE,Singapore,0
TXN_0004754,ACC_000348,ACC_000172,2026-06-12 14:51:29.755011,WITHDRAWAL,4972.8,BRANCH,UK,0
TXN_0004755,ACC_000132,ACC_000003,2026-08-15 04:03:07.755011,PAYMENT,4265.4,MOBILE,UAE,0
TXN_0004756,ACC_000018,ACC_000953,2026-03-27 11:37:37.755011,PAYMENT,11544.52,ATM,UAE,0
TXN_0004757,ACC_000859,ACC_000366,2026-04-20 06:44:43.755011,TRANSFER,1343.85,BRANCH,Singapore,0
TXN_0004758,ACC_000886,ACC_000509,2026-08-22 19:54:13.755011,DEPOSIT,37689.15,MOBILE,India,0
TXN_0004759,ACC_000941,ACC_000376,2026-04-15 23:43:51.755011,TRANSFER,3646.39,ATM,India,0
TXN_0004760,ACC_000383,ACC_000201,2026-06-15 07:02:59.755011,WITHDRAWAL,19269.6,BRANCH,UK,0
TXN_0004761,ACC_000358,ACC_000216,2026-03-22 17:05:27.755011,WITHDRAWAL,1765.17,ATM,Hong Kong,0
TXN_0004762,ACC_000617,ACC_000336,2026-06-22 08:02:11.755011,WITHDRAWAL,18080.84,ONLINE,UAE,0
TXN_0004763,ACC_000908,ACC_000694,2026-07-22 12:44:23.755011,TRANSFER,18148.32,ATM,UAE,0
TXN_0004764,ACC_000532,ACC_000860,2026-05-10 14:21:53.755011,TRANSFER,133826.29,BRANCH,Singapore,1
TXN_0004765,ACC_000183,ACC_000221,2026-07-06 00:23:12.755011,PAYMENT,2456.97,ONLINE,UAE,0
TXN_0004766,ACC_000781,ACC_000978,2026-06-18 20:41:30.755011,TRANSFER,10932.09,ONLINE,Hong Kong,0
TXN_0004767,ACC_000984,ACC_000546,2026-04-14 12:52:54.755011,TRANSFER,1959.28,MOBILE,Singapore,0
TXN_0004768,ACC_000721,ACC_000622,2026-04-01 03:35:07.755011,PAYMENT,5983.04,MOBILE,USA,0
TXN_0004769,ACC_000898,ACC_000379,2026-07-03 13:49:04.755011,DEPOSIT,27869.71,ATM,India,0
TXN_0004770,ACC_000946,ACC_000105,2026-07-28 06:47:47.755011,PAYMENT,21079.21,ONLINE,UAE,0
TXN_0004771,ACC_000927,ACC_000198,2026-06-07 03:37:09.755011,WITHDRAWAL,8252.07,ONLINE,India,0
TXN_0004772,ACC_000091,ACC_000202,2026-05-24 10:34:42.755011,PAYMENT,2515.51,ONLINE,UK,0
TXN_0004773,ACC_000372,ACC_000201,2026-05-15 15:50:34.755011,TRANSFER,17583.31,ONLINE,UK,0
TXN_0004774,ACC_000061,ACC_000828,2026-04-13 07:40:03.755011,WITHDRAWAL,8293.75,MOBILE,India,0
TXN_0004775,ACC_000091,ACC_000688,2026-06-18 22:13:54.755011,TRANSFER,500.51,ONLINE,UAE,0
TXN_0004776,ACC_000629,ACC_000563,2026-07-29 05:36:57.755011,WITHDRAWAL,230247.93,MOBILE,UK,1
TXN_0004777,ACC_000860,ACC_000725,2026-07-29 10:22:14.755011,DEPOSIT,7870.84,ATM,Hong Kong,0
TXN_0004778,ACC_000908,ACC_000311,2026-05-09 16:12:05.755011,TRANSFER,34301.4,ATM,UAE,0
TXN_0004779,ACC_000417,ACC_000962,2026-04-03 21:52:23.755011,WITHDRAWAL,2176.94,MOBILE,USA,0
TXN_0004780,ACC_000701,ACC_000085,2026-05-06 00:49:07.755011,TRANSFER,179.1,ONLINE,Singapore,0
TXN_0004781,ACC_000392,ACC_000657,2026-09-01 15:58:05.755011,DEPOSIT,174672.97,ONLINE,India,1
TXN_0004782,ACC_000910,ACC_000861,2026-07-31 19:50:49.755011,PAYMENT,11497.4,ATM,Hong Kong,0
TXN_0004783,ACC_000758,ACC_000127,2026-08-09 19:39:01.755011,DEPOSIT,1065.49,ATM,Singapore,0
TXN_0004784,ACC_000129,ACC_000156,2026-09-03 02:09:43.755011,TRANSFER,2504.39,BRANCH,UK,0
TXN_0004785,ACC_000175,ACC_000666,2026-05-24 13:03:12.755011,DEPOSIT,221075.88,BRANCH,USA,0
TXN_0004786,ACC_000647,ACC_000278,2026-04-14 01:06:48.755011,DEPOSIT,5615.4,ONLINE,Hong Kong,0
TXN_0004787,ACC_000583,ACC_000236,2026-05-13 12:07:58.755011,PAYMENT,19480.14,MOBILE,Singapore,0
TXN_0004788,ACC_000565,ACC_000643,2026-04-02 05:22:32.755011,DEPOSIT,3711.56,ONLINE,Hong Kong,0
TXN_0004789,ACC_000032,ACC_000048,2026-04-04 18:25:00.755011,DEPOSIT,659.6,MOBILE,UAE,0
TXN_0004790,ACC_000753,ACC_000132,2026-06-11 06:15:00.755011,WITHDRAWAL,6605.71,ATM,UAE,0
TXN_0004791,ACC_000149,ACC_000625,2026-03-31 04:06:13.755011,WITHDRAWAL,5891.55,ONLINE,UK,0
TXN_0004792,ACC_000735,ACC_000831,2026-08-29 09:54:19.755011,TRANSFER,5014.79,MOBILE,Hong Kong,0
TXN_0004793,ACC_000658,ACC_000024,2026-08-26 05:33:09.755011,PAYMENT,133341.81,BRANCH,India,1
TXN_0004794,ACC_000295,ACC_000566,2026-03-15 23:45:50.755011,TRANSFER,11126.91,ATM,USA,0
TXN_0004795,ACC_000802,ACC_000368,2026-05-27 17:29:08.755011,WITHDRAWAL,6767.31,BRANCH,UK,0
TXN_0004796,ACC_000409,ACC_000710,2026-08-10 17:00:11.755011,WITHDRAWAL,1777.91,ONLINE,Hong Kong,0
TXN_0004797,ACC_000892,ACC_000086,2026-04-26 09:37:03.755011,WITHDRAWAL,14522.03,BRANCH,Singapore,0
TXN_0004798,ACC_000097,ACC_000923,2026-04-26 20:50:50.755011,DEPOSIT,6298.77,MOBILE,Hong Kong,1
TXN_0004799,ACC_000825,ACC_000138,2026-05-30 05:37:57.755011,PAYMENT,691.99,BRANCH,UAE,0
TXN_0004800,ACC_000454,ACC_000746,2026-06-14 13:57:48.755011,DEPOSIT,19673.28,MOBILE,Singapore,0
TXN_0004801,ACC_000629,ACC_000639,2026-08-31 10:09:48.755011,PAYMENT,14889.69,ONLINE,USA,0
TXN_0004802,ACC_000427,ACC_000663,2026-03-17 15:36:19.755011,PAYMENT,7563.77,ATM,UAE,0
TXN_0004803,ACC_000101,ACC_000819,2026-03-24 14:03:37.755011,PAYMENT,1518.47,BRANCH,India,0
TXN_0004804,ACC_000851,ACC_000604,2026-06-09 01:20:56.755011,WITHDRAWAL,3465.13,BRANCH,India,0
TXN_0004805,ACC_000016,ACC_000220,2026-07-04 23:03:28.755011,TRANSFER,5911.79,ATM,UK,0
TXN_0004806,ACC_000748,ACC_000263,2026-07-25 11:20:24.755011,WITHDRAWAL,1193.84,ATM,UAE,0
TXN_0004807,ACC_000584,ACC_000297,2026-07-24 22:25:03.755011,WITHDRAWAL,3338.13,ONLINE,UAE,0
TXN_0004808,ACC_000266,ACC_000471,2026-03-31 03:49:03.755011,TRANSFER,17726.15,MOBILE,USA,0
TXN_0004809,ACC_000575,ACC_000246,2026-04-01 08:17:41.755011,WITHDRAWAL,44925.75,ONLINE,Hong Kong,0
TXN_0004810,ACC_000655,ACC_000058,2026-04-18 05:18:40.755011,WITHDRAWAL,4898.47,ATM,USA,0
TXN_0004811,ACC_000506,ACC_000009,2026-05-22 22:32:04.755011,WITHDRAWAL,20086.15,BRANCH,Hong Kong,0
TXN_0004812,ACC_000424,ACC_000855,2026-08-04 00:35:24.755011,WITHDRAWAL,814.95,BRANCH,Hong Kong,0
TXN_0004813,ACC_000913,ACC_000171,2026-06-30 14:40:40.755011,WITHDRAWAL,17878.27,ATM,USA,0
TXN_0004814,ACC_000735,ACC_000550,2026-04-08 10:52:52.755011,TRANSFER,3087.95,ONLINE,UAE,0
TXN_0004815,ACC_000383,ACC_000215,2026-04-24 03:03:44.755011,TRANSFER,11717.22,BRANCH,UAE,0
TXN_0004816,ACC_000549,ACC_000745,2026-05-29 09:29:38.755011,WITHDRAWAL,6019.12,BRANCH,Singapore,0
TXN_0004817,ACC_000508,ACC_000515,2026-07-09 13:41:38.755011,TRANSFER,39517.42,BRANCH,UK,0
TXN_0004818,ACC_000225,ACC_000492,2026-06-22 14:01:59.755011,WITHDRAWAL,2837.5,MOBILE,UAE,0
TXN_0004819,ACC_000487,ACC_000343,2026-06-27 02:02:51.755011,PAYMENT,17207.96,ONLINE,USA,0
TXN_0004820,ACC_000084,ACC_000961,2026-04-15 10:15:50.755011,DEPOSIT,5794.07,MOBILE,UK,0
TXN_0004821,ACC_000338,ACC_000615,2026-07-23 03:49:39.755011,PAYMENT,6701.14,BRANCH,UK,0
TXN_0004822,ACC_000989,ACC_000284,2026-06-04 06:30:58.755011,TRANSFER,6498.82,ONLINE,Hong Kong,0
TXN_0004823,ACC_000396,ACC_000701,2026-06-17 17:03:19.755011,PAYMENT,2937.14,BRANCH,Singapore,0
TXN_0004824,ACC_000860,ACC_000767,2026-03-30 19:43:56.755011,TRANSFER,7967.14,BRANCH,Singapore,0
TXN_0004825,ACC_000275,ACC_000628,2026-04-19 23:05:59.755011,DEPOSIT,7516.25,MOBILE,UK,0
TXN_0004826,ACC_000798,ACC_000657,2026-05-16 00:22:50.755011,DEPOSIT,10823.64,MOBILE,India,0
TXN_0004827,ACC_000543,ACC_000614,2026-06-01 00:26:08.755011,DEPOSIT,8967.89,ATM,Hong Kong,0
TXN_0004828,ACC_000052,ACC_000580,2026-08-11 13:02:39.755011,PAYMENT,21111.93,MOBILE,Hong Kong,0
TXN_0004829,ACC_000063,ACC_000856,2026-04-12 03:07:42.755011,TRANSFER,24543.7,BRANCH,USA,0
TXN_0004830,ACC_000777,ACC_000755,2026-03-24 03:14:08.755011,WITHDRAWAL,2296.75,BRANCH,Hong Kong,0
TXN_0004831,ACC_000945,ACC_000288,2026-04-09 23:14:33.755011,PAYMENT,22983.39,ATM,UAE,0
TXN_0004832,ACC_000811,ACC_000763,2026-06-20 14:25:58.755011,PAYMENT,1951.58,MOBILE,Hong Kong,0
TXN_0004833,ACC_000391,ACC_000421,2026-06-08 14:10:40.755011,TRANSFER,16406.4,MOBILE,Singapore,0
TXN_0004834,ACC_000978,ACC_000085,2026-03-17 00:54:55.755011,TRANSFER,17046.27,MOBILE,India,0
TXN_0004835,ACC_000932,ACC_000308,2026-04-14 15:00:43.755011,TRANSFER,817.64,ONLINE,UK,0
TXN_0004836,ACC_000766,ACC_000248,2026-05-31 15:16:22.755011,WITHDRAWAL,9059.55,BRANCH,Singapore,0
TXN_0004837,ACC_000355,ACC_000335,2026-06-09 19:52:42.755011,WITHDRAWAL,30319.35,MOBILE,Singapore,1
TXN_0004838,ACC_000251,ACC_000600,2026-05-13 11:08:35.755011,PAYMENT,3260.0,BRANCH,India,0
TXN_0004839,ACC_000497,ACC_000877,2026-05-31 09:36:35.755011,WITHDRAWAL,40987.52,BRANCH,Hong Kong,0
TXN_0004840,ACC_000140,ACC_000050,2026-06-11 17:33:36.755011,WITHDRAWAL,3698.14,ATM,Singapore,0
TXN_0004841,ACC_000813,ACC_000307,2026-08-20 00:20:16.755011,TRANSFER,3078.96,ONLINE,UAE,0
TXN_0004842,ACC_000544,ACC_000841,2026-07-23 10:42:57.755011,WITHDRAWAL,8873.58,BRANCH,Singapore,0
TXN_0004843,ACC_000700,ACC_000158,2026-09-03 04:10:23.755011,WITHDRAWAL,18447.93,ONLINE,USA,0
TXN_0004844,ACC_000366,ACC_000994,2026-08-25 05:45:39.755011,WITHDRAWAL,124550.47,ATM,UAE,1
TXN_0004845,ACC_000690,ACC_000510,2026-03-11 06:28:56.755011,DEPOSIT,32847.95,MOBILE,UK,0
TXN_0004846,ACC_000937,ACC_000163,2026-03-24 19:27:02.755011,DEPOSIT,15323.93,ATM,Singapore,0
TXN_0004847,ACC_000380,ACC_000408,2026-07-03 09:30:05.755011,DEPOSIT,593.56,MOBILE,UK,0
TXN_0004848,ACC_000457,ACC_000575,2026-03-07 22:52:19.755011,TRANSFER,4292.56,BRANCH,UK,0
TXN_0004849,ACC_000916,ACC_000577,2026-08-06 04:06:18.755011,TRANSFER,4129.0,ONLINE,Singapore,0
TXN_0004850,ACC_000071,ACC_000157,2026-05-18 08:55:59.755011,WITHDRAWAL,14403.6,MOBILE,India,0
TXN_0004851,ACC_000800,ACC_000170,2026-07-02 18:00:27.755011,WITHDRAWAL,347.31,ATM,Hong Kong,0
TXN_0004852,ACC_000283,ACC_000635,2026-09-01 15:39:52.755011,PAYMENT,172613.74,ATM,UAE,0
TXN_0004853,ACC_000679,ACC_000585,2026-05-11 18:34:09.755011,DEPOSIT,15324.86,MOBILE,Singapore,0
TXN_0004854,ACC_000389,ACC_000799,2026-05-14 12:33:49.755011,WITHDRAWAL,9688.09,ONLINE,Singapore,0
TXN_0004855,ACC_000311,ACC_000743,2026-05-09 19:01:54.755011,WITHDRAWAL,33452.48,ATM,Hong Kong,0
TXN_0004856,ACC_000785,ACC_000443,2026-04-19 16:44:24.755011,DEPOSIT,134912.93,BRANCH,India,0
TXN_0004857,ACC_000820,ACC_000578,2026-05-26 04:17:15.755011,PAYMENT,23037.9,ATM,Hong Kong,0
TXN_0004858,ACC_000273,ACC_000787,2026-06-28 12:37:57.755011,TRANSFER,25300.41,BRANCH,Singapore,0
TXN_0004859,ACC_000247,ACC_000306,2026-07-20 05:03:25.755011,TRANSFER,9478.94,MOBILE,USA,0
TXN_0004860,ACC_000478,ACC_000128,2026-06-05 12:37:00.755011,TRANSFER,6837.44,ONLINE,India,0
TXN_0004861,ACC_000659,ACC_000259,2026-05-11 03:06:19.755011,DEPOSIT,4578.13,BRANCH,USA,0
TXN_0004862,ACC_000985,ACC_000270,2026-07-04 19:09:23.755011,PAYMENT,3006.9,ONLINE,Hong Kong,0
TXN_0004863,ACC_000496,ACC_000137,2026-06-19 15:38:28.755011,PAYMENT,3553.13,MOBILE,UK,0
TXN_0004864,ACC_000345,ACC_000411,2026-06-12 15:30:18.755011,WITHDRAWAL,1602.52,ONLINE,USA,0
TXN_0004865,ACC_000990,ACC_000749,2026-07-11 07:43:35.755011,DEPOSIT,7397.92,MOBILE,India,0
TXN_0004866,ACC_000897,ACC_000665,2026-05-10 07:24:23.755011,WITHDRAWAL,1073.2,BRANCH,USA,0
TXN_0004867,ACC_000156,ACC_000244,2026-05-07 10:46:56.755011,PAYMENT,10189.37,MOBILE,UK,0
TXN_0004868,ACC_000855,ACC_000794,2026-03-10 21:21:39.755011,WITHDRAWAL,7757.41,BRANCH,Hong Kong,0
TXN_0004869,ACC_000500,ACC_000371,2026-08-16 04:31:17.755011,TRANSFER,9665.54,BRANCH,Singapore,0
TXN_0004870,ACC_000920,ACC_000932,2026-08-07 08:42:40.755011,WITHDRAWAL,4330.52,ONLINE,USA,0
TXN_0004871,ACC_000219,ACC_000760,2026-04-22 17:49:09.755011,WITHDRAWAL,325211.96,BRANCH,India,0
TXN_0004872,ACC_000105,ACC_000258,2026-06-05 18:12:52.755011,DEPOSIT,41445.69,BRANCH,Hong Kong,0
TXN_0004873,ACC_000748,ACC_000505,2026-04-25 21:04:48.755011,DEPOSIT,1819.92,ATM,UK,0
TXN_0004874,ACC_000731,ACC_000328,2026-05-14 06:56:44.755011,WITHDRAWAL,10715.45,ONLINE,UAE,0
TXN_0004875,ACC_000962,ACC_000291,2026-06-12 10:03:46.755011,WITHDRAWAL,3906.48,BRANCH,India,0
TXN_0004876,ACC_000196,ACC_000624,2026-03-12 09:27:24.755011,DEPOSIT,2398.56,ONLINE,India,0
TXN_0004877,ACC_000631,ACC_000695,2026-05-14 00:35:06.755011,TRANSFER,1622.81,ONLINE,India,0
TXN_0004878,ACC_000963,ACC_000393,2026-03-14 07:26:35.755011,DEPOSIT,13611.36,MOBILE,UAE,0
TXN_0004879,ACC_000443,ACC_000718,2026-06-20 21:38:13.755011,PAYMENT,3577.23,MOBILE,UK,0
TXN_0004880,ACC_000926,ACC_000721,2026-05-23 17:17:37.755011,PAYMENT,25884.28,ONLINE,Hong Kong,0
TXN_0004881,ACC_000830,ACC_000800,2026-06-27 18:10:10.755011,PAYMENT,26703.2,BRANCH,Singapore,0
TXN_0004882,ACC_000362,ACC_000203,2026-04-25 00:06:52.755011,DEPOSIT,42137.66,BRANCH,USA,0
TXN_0004883,ACC_000815,ACC_000365,2026-07-16 07:15:33.755011,DEPOSIT,2913.57,ONLINE,Singapore,0
TXN_0004884,ACC_000137,ACC_000547,2026-04-01 08:01:17.755011,PAYMENT,14334.7,MOBILE,India,0
TXN_0004885,ACC_000840,ACC_000110,2026-04-21 05:13:30.755011,PAYMENT,294461.62,ONLINE,India,1
TXN_0004886,ACC_000619,ACC_000480,2026-03-16 14:43:34.755011,WITHDRAWAL,4587.02,ATM,Singapore,0
TXN_0004887,ACC_000233,ACC_000443,2026-07-04 18:48:24.755011,DEPOSIT,3209.51,ATM,UK,0
